VAMP1	NM_014231.5	NM_014231	16.0	NM_014231.5:16
SPART	NM_015087.5	NM_015087	46.0	NM_015087.5:138;NM_001142294.1:3
TINF2	NM_001099274.3	NM_001099274	125.0	NM_001099274.3:125;NM_012461.3:1
KCNH5	NM_139318.5	NM_139318	121.0	NM_139318.5:121
SMAD6	NM_005585.5	NM_005585	171.0	NM_005585.5:171
GABRB3	NM_000814.6	NM_000814	18.2	NM_000814.6:164;NM_021912.5:9;NM_000814.5:3
DNAAF4	NM_130810.4	NM_130810	72.0	NM_130810.4:72;NM_001033560.1:1
SMAD3	NM_005902.4	NM_005902	538.0	NM_005902.4:538;NM_005902.3:1
NR2F2	NM_021005.4	NM_021005	28.0	NM_021005.4:28;NM_001145155.2:1
PRRT2	NM_145239.3	NM_145239	217.0	NM_145239.3:217
ROGDI	NM_024589.2	NM_024589	2.5	NM_024589.2:135;NM_024589.3:53
FA2H	NM_024306.5	NM_024306	67.5	NM_024306.5:135;NM_024306.4:2
GRXCR2	NM_001080516.1	NM_001080516	10.0	NM_001080516.1:10
B9D1	NM_015681.5	NM_015681	43.0	NM_015681.5:43;NM_001321218.2:1;NM_001368769.2:1
GAS2L2	NM_139285.3	NM_139285	2.0	NM_139285.3:2
CCDC103	NM_213607.3	NM_213607	32.5	NM_213607.3:65;NM_001258397.1:2;NM_213607.2:1
KANSL1	NM_001193466.2	NM_001193466	280.5	NM_001193466.2:561;NM_015443.3:2;NM_015443.4:1
PRKAR1A	NM_212472.2	NM_212472	2.4	NM_212472.2:254;NM_002734.5:104;NM_001276290.1:1
CHRNA7	NM_000746.6	NM_000746	18.0	NM_000746.6:18
RBFOX3	NM_001082575.2	NM_001082575	68.0	NM_001082575.2:68
CTC1	NM_025099.6	NM_025099	233.5	NM_025099.6:467;NM_025099.5:2
ARHGEF15	NM_173728.4	NM_173728	154.0	NM_173728.4:154
RPL26	NM_000987.5	NM_000987	8.0	NM_000987.5:8
GNAL	NM_182978.4	NM_182978	45.0	NM_182978.4:45
GATA6	NM_005257.5	NM_005257	7.4	NM_005257.5:111;NM_005257.6:15
CEBPA	NM_004364.4	NM_004364	5.0	NM_004364.4:227;NM_004364.5:45;NM_001285829.1:19
SCN1B	NM_001037.5	NM_001037	128.0	NM_001037.5:256;NM_199037.3:2
B9D2	NM_030578.4	NM_030578	49.0	NM_030578.4:49
RPS19	NM_001022.4	NM_001022	8.0	NM_001022.4:64;NM_001022.3:8
CALM3	NM_005184.4	NM_005184	38.0	NM_005184.4:38
CCDC114	NM_001364171.2	NM_001364171	152.0	NM_001364171.2:152
TUBB4A	NM_006087.4	NM_006087	121.0	NM_006087.4:121;NM_001289123.1:1
MCOLN1	NM_020533.3	NM_020533	65.0	NM_020533.3:195;NM_001166114.2:3;NM_006702.5:3
MKKS	NM_018848.3	NM_018848	3.3	NM_018848.3:103;NM_170784.3:31;NM_170784.2:5
CHRNA4	NM_000744.7	NM_000744	4.2	NM_000744.7:346;NM_000744.6:82
DNAJC5	NM_025219.3	NM_025219	119.0	NM_025219.3:238;NM_025219.2:2
CFAP298	NM_021254.4	NM_021254	42.0	NM_021254.4:42
RUNX1	NM_001754.4	NM_001754	4.1	NM_001754.4:400;NM_001754.5:97;NM_001001890.3:5
BCOR	NM_001123385.2	NM_001123385	234.0	NM_001123385.2:234
SMARCB1	NM_003073.5	NM_003073	307.0	NM_003073.5:307
NF2	NM_000268.4	NM_000268	9.2	NM_000268.4:582;NM_016418.5:63;NM_000268.3:3
DEPDC5	NM_001242897.2	NM_001242897	3.2	NM_001242897.2:411;NM_001242896.3:130
XPNPEP3	NM_022098.4	NM_022098	57.7	NM_022098.4:173;NM_001204827.1:3
KCNE5	NM_012282.4	NM_012282	10.0	NM_012282.4:10
ZIC3	NM_003413.4	NM_003413	72.0	NM_003413.4:72
SLC16A2	NM_006517.5	NM_006517	27.2	NM_006517.5:109;NM_006517.4:4
ADD3	NM_016824.5	NM_016824	23.0	NM_016824.5:23
MYOC	NM_000261.2	NM_000261	77.0	NM_000261.2:77
ELP1	NM_003640.5	NM_003640	136.0	NM_003640.5:544;NM_003640.4:4
PSTPIP1	NM_003978.5	NM_003978	222.0	NM_003978.5:222;NM_003978.4:1
HECW2	NM_001348768.2	NM_001348768	100.0	NM_001348768.2:100
PHIP	NM_017934.7	NM_017934	51.0	NM_017934.7:51
TCTN3	NM_015631.6	NM_015631	70.0	NM_015631.6:70;NM_001143973.1:1
SAMD9L	NM_152703.5	NM_152703	49.0	NM_152703.5:49
SLC26A1	NM_022042.4	NM_022042	37.0	NM_022042.4:37
CSF3R	NM_000760.4	NM_000760	117.0	NM_000760.4:117
MME	NM_000902.4	NM_000902	1.0	NM_000902.4:32;NM_007289.4:31
NPAS2	NM_002518.4	NM_002518	19.0	NM_002518.4:19
RPS6KC1	NM_012424.6	NM_012424	6.0	NM_012424.6:6
FOXP4	NM_001012426.1	NM_001012426	2.5	NM_001012426.1:5;NM_138457.3:2
GRM7	NM_000844.4	NM_000844	28.0	NM_000844.4:28
CDK20	NM_001039803.2	NM_001039803	8.0	NM_001039803.2:8;NM_012119.4:1
KIF5B	NM_004521.3	NM_004521	2.0	NM_004521.3:2
KDM2B	NM_032590.5	NM_032590	11.0	NM_032590.5:11
RSRC2	NM_023012.6	NM_023012	1.0	NM_023012.6:1
BORCS5	NM_058169.6	NM_058169	1.0	NM_058169.6:1
C12orf57	NM_138425.4	NM_138425	62.0	NM_138425.4:62
SARS2	NM_017827.4	NM_017827	41.0	NM_017827.4:123;NM_033362.3:3;NM_017827.3:1
MLLT1	NM_005934.4	NM_005934	2.0	NM_005934.4:2
AAR2	NM_001271874.2	NM_001271874	2.0	NM_001271874.2:2
TMEM47	NM_031442.4	NM_031442	3.0	NM_031442.4:3
PORCN	NM_203475.3	NM_203475	42.0	NM_203475.3:42
MPV17	NM_002437.5	NM_002437	103.0	NM_002437.5:103
NPC2	NM_006432.4	NM_006432	4.4	NM_006432.4:48;NM_006432.5:11;NM_001363688.1:1
KCNJ11	NM_000525.3	NM_000525	11.2	NM_000525.3:180;NM_000525.4:16;NM_001166290.2:5
SLC39A14	NM_001128431.4	NM_001128431	26.0	NM_001128431.4:26
NEK9	NM_033116.6	NM_033116	27.0	NM_033116.6:27;NM_033116.4:1
PANX1	NM_015368.4	NM_015368	12.0	NM_015368.4:12
AGBL5	NM_021831.6	NM_021831	60.0	NM_021831.6:60
KRT25	NM_181534.4	NM_181534	8.0	NM_181534.4:8
ACBD5	NM_145698.5	NM_145698	25.0	NM_145698.5:25
DTHD1	NM_001170700.3	NM_001170700	28.0	NM_001170700.3:28
SLC1A3	NM_004172.5	NM_004172	58.5	NM_004172.5:117;NM_001166696.2:2
SFRP4	NM_003014.3	NM_003014	1.0	NM_003014.3:3;NM_003014.4:3
TSEN15	NM_052965.4	NM_052965	4.0	NM_052965.4:4
DMRT1	NM_021951.3	NM_021951	11.0	NM_021951.3:11
HERC1	NM_003922.4	NM_003922	159.0	NM_003922.4:159
TMEM230	NM_001009923.2	NM_001009923	2.0	NM_001009923.2:2
TFAP2B	NM_003221.4	NM_003221	17.7	NM_003221.4:106;NM_003221.3:6
TNIK	NM_015028.4	NM_015028	28.0	NM_015028.4:28
ADSS1	NM_199165.2	NM_199165	3.8	NM_199165.2:19;NM_152328.4:5;NM_001320424.1:1
CHRNE	NM_000080.4	NM_000080	153.5	NM_000080.4:307;NM_000080.3:2
PRDM6	NM_001136239.4	NM_001136239	5.0	NM_001136239.4:5
TBX6	NM_004608.3	NM_004608	54.0	NM_004608.3:54
MUC21	NM_001010909.5	NM_001010909	1.0	NM_001010909.5:1
AIMP1	NM_001142416.2	NM_001142416	15.0	NM_001142416.2:15
TRIM2	NM_015271.5	NM_015271	120.0	NM_015271.5:120
PMP2	NM_002677.5	NM_002677	8.0	NM_002677.5:8
SETX	NM_015046.7	NM_015046	572.0	NM_015046.7:572;NM_015046.5:1
DNAJB5	NM_001135004.3	NM_001135004	3.0	NM_001135004.3:3;NM_001135005.3:1
ADCY6	NM_015270.5	NM_015270	30.0	NM_015270.5:30
SPTLC3	NM_018327.4	NM_018327	1.0	NM_018327.4:1
BGN	NM_001711.6	NM_001711	18.0	NM_001711.6:18
DNM1L	NM_012062.5	NM_012062	15.9	NM_012062.5:175;NM_001040436.3:11
NGF	NM_002506.2	NM_002506	3.2	NM_002506.2:64;NM_002506.3:20
RAB7A	NM_004637.5	NM_004637	1.7	NM_004637.5:67;NM_004637.6:39
HINT1	NM_005340.7	NM_005340	47.0	NM_005340.7:47
SLC52A2	NM_001363118.2	NM_001363118	175.0	NM_001363118.2:175
INO80	NM_017553.3	NM_017553	19.0	NM_017553.3:19
INF2	NM_022489.4	NM_022489	522.0	NM_022489.4:522
SPTLC2	NM_004863.3	NM_004863	4.2	NM_004863.3:249;NM_004863.4:59
KCNC3	NM_004977.2	NM_004977	1.1	NM_004977.2:38;NM_004977.3:36
SMO	NM_005631.5	NM_005631	36.0	NM_005631.5:36
FANCB	NM_001018113.3	NM_001018113	159.0	NM_001018113.3:159
ICE2	NM_024611.6	NM_024611	6.0	NM_024611.6:6
TRPS1	NM_014112.5	NM_014112	242.0	NM_014112.5:242;NM_014112.4:1
KCNMA1	NM_001161352.2	NM_001161352	304.0	NM_001161352.2:304
SLC22A4	NM_003059.3	NM_003059	8.0	NM_003059.3:8
CCN6	NM_198239.2	NM_198239	21.0	NM_198239.2:42;NM_003880.3:2;NM_198239.1:1
WNT2B	NM_024494.3	NM_024494	6.0	NM_024494.3:6
TNFRSF8	NM_001243.5	NM_001243	10.0	NM_001243.5:10
RORC	NM_005060.4	NM_005060	63.0	NM_005060.4:63
GPR161	NM_001267609.1	NM_001267609	15.0	NM_001267609.1:15;NM_153832.2:1
LHX4	NM_033343.4	NM_033343	78.0	NM_033343.4:78
MR1	NM_001531.2	NM_001531	5.0	NM_001531.2:5
NPL	NM_030769.2	NM_030769	4.0	NM_030769.2:4
NAV1	NM_020443.4	NM_020443	13.0	NM_020443.4:13
CR2	NM_001006658.2	NM_001006658	1.0	NM_001006658.2:80;NM_001006658.3:79;NM_001877.5:8
TLR5	NM_003268.6	NM_003268	15.0	NM_003268.6:15
PURA	NM_005859.5	NM_005859	183.0	NM_005859.5:183
GRIK3	NM_000831.4	NM_000831	15.0	NM_000831.4:15
SNIP1	NM_024700.4	NM_024700	16.0	NM_024700.4:16
PGM1	NM_002633.3	NM_002633	130.0	NM_002633.3:130
TNFRSF9	NM_001561.6	NM_001561	4.0	NM_001561.6:4
PIK3CD	NM_005026.5	NM_005026	157.0	NM_005026.5:157
HS6ST1	NM_004807.3	NM_004807	7.0	NM_004807.3:7
SMPD4	NM_017951.4	NM_017951	12.0	NM_017951.4:12
GRB14	NM_004490.3	NM_004490	2.0	NM_004490.3:2
DCAF17	NM_025000.4	NM_025000	150.0	NM_025000.4:150
WIPF1	NM_001077269.1	NM_001077269	26.0	NM_001077269.1:52;NM_003387.5:2
STAT1	NM_007315.3	NM_007315	1.7	NM_007315.3:127;NM_007315.4:76;NM_139266.2:3
NDUFB3	NM_002491.3	NM_002491	16.0	NM_002491.3:16
MAP2	NM_001039538.2	NM_001039538	29.0	NM_001039538.2:29;NM_002374.3:1
CXCR2	NM_001557.4	NM_001557	13.0	NM_001557.4:13
PASK	NM_015148.4	NM_015148	29.0	NM_015148.4:29
PREPL	NM_001171603.1	NM_001171603	1.0	NM_001171603.1:77;NM_001171613.2:74;NM_000341.4:4
C2orf42	NM_017880.3	NM_017880	1.0	NM_017880.3:1
IFT122	NM_052989.3	NM_052989	60.0	NM_052989.3:180;NM_001280545.1:3
SLC9A9	NM_173653.4	NM_173653	25.0	NM_173653.4:25
TM4SF19	NM_138461.4	NM_138461	1.0	NM_138461.4:1
XIRP1	NM_194293.4	NM_194293	30.0	NM_194293.4:30
ACY1	NM_000666.3	NM_000666	41.0	NM_000666.3:41
GLYCTK	NM_145262.4	NM_145262	23.0	NM_145262.4:23
PRKCD	NM_006254.4	NM_006254	118.0	NM_006254.4:118
MTMR14	NM_001077525.3	NM_001077525	23.0	NM_001077525.3:23
NR3C2	NM_000901.5	NM_000901	40.0	NM_000901.5:160;NM_001354819.1:4;NM_000901.4:1
DOK7	NM_173660.5	NM_173660	310.0	NM_173660.5:310;NM_001301071.2:1
WDR19	NM_025132.4	NM_025132	225.0	NM_025132.4:225;NM_025132.3:1
MEGF10	NM_001256545.2	NM_001256545	220.0	NM_001256545.2:440;NM_032446.3:2;NM_001308119.1:1
UCHL1	NM_004181.5	NM_004181	38.0	NM_004181.5:38;NM_004181.4:1
DSPP	NM_014208.3	NM_014208	64.0	NM_014208.3:64
SPDL1	NM_017785.5	NM_017785	5.0	NM_017785.5:5
FOXI1	NM_012188.5	NM_012188	61.0	NM_012188.5:61
NDUFS6	NM_004553.5	NM_004553	1.6	NM_004553.5:28;NM_004553.6:17;NM_004553.4:2
PDZD2	NM_178140.4	NM_178140	17.0	NM_178140.4:17
ERCC8	NM_000082.3	NM_000082	4.0	NM_000082.3:108;NM_000082.4:27;NM_001290285.1:7;NM_001007233.2:5;NM_174889.5:5;NM_174889.4:2
IQGAP2	NM_006633.4	NM_006633	13.0	NM_006633.4:13
GRIK2	NM_021956.4	NM_021956	49.0	NM_021956.4:49;NM_001166247.1:1;NM_175768.3:1
ZBTB24	NM_014797.2	NM_014797	1.0	NM_014797.2:44;NM_014797.3:44;NM_001286613.1:2
TBC1D7	NM_016495.6	NM_016495	16.0	NM_016495.6:16
OPRM1	NM_000914.4	NM_000914	4.5	NM_000914.4:306;NM_001008503.2:68;NM_001285522.1:40;NM_001145279.3:27;NM_001145280.3:19;NM_015553.2:7;NM_001145287.2:1
ERMARD	NM_018341.3	NM_018341	74.0	NM_018341.3:74
VARS2	NM_001167734.1	NM_001167734	7.8	NM_001167734.1:93;NM_020442.5:12;NM_020442.6:1
HLA-DRB5	NM_002125.4	NM_002125	2.0	NM_002125.4:2
ZNF292	NM_015021.3	NM_015021	24.0	NM_015021.3:24
AASS	NM_005763.4	NM_005763	33.0	NM_005763.4:33
TBXAS1	NM_030984.5	NM_030984	1.9	NM_030984.5:25;NM_001061.7:13;NM_001130966.4:6
CLCN1	NM_000083.3	NM_000083	435.0	NM_000083.3:435;NM_000083.2:1
SOX7	NM_031439.4	NM_031439	5.0	NM_031439.4:5
GTF2IRD2	NM_173537.4	NM_173537	2.0	NM_173537.4:2
DLC1	NM_182643.3	NM_182643	28.0	NM_182643.3:28
NAT1	NM_000662.8	NM_000662	4.0	NM_000662.8:4;NM_001160179.2:1
DNAJC5B	NM_033105.6	NM_033105	1.0	NM_033105.6:1
PALM2AKAP2	NM_001004065.4	NM_001004065	13.0	NM_001004065.4:13;NM_007203.5:1;NM_147150.3:1
TNC	NM_002160.4	NM_002160	57.0	NM_002160.4:57
WDR11	NM_018117.12	NM_018117	54.0	NM_018117.12:54
BLNK	NM_013314.4	NM_013314	1.2	NM_013314.4:35;NM_013314.3:29;NM_001258440.1:1
ENTPD7	NM_020354.5	NM_020354	1.0	NM_020354.5:1
IL10RA	NM_001558.4	NM_001558	17.9	NM_001558.4:143;NM_001558.3:8
CD3D	NM_000732.4	NM_000732	3.8	NM_000732.4:38;NM_000732.6:10;NM_000073.2:1;NM_001040651.2:1
TNNT3	NM_006757.4	NM_006757	18.7	NM_006757.4:56;NM_006757.3:3
SLC35C1	NM_018389.4	NM_018389	2.5	NM_018389.4:94;NM_018389.5:37;NM_001145266.1:1;NM_001145265.2:1
MAP6	NM_033063.1	NM_033063	3.0	NM_033063.1:3
PNPLA2	NM_020376.4	NM_020376	215.0	NM_020376.4:215
DLG2	NM_001142699.1	NM_001142699	4.5	NM_001142699.1:9;NM_001351274.2:2
GRM5	NM_001143831.2	NM_001143831	40.0	NM_001143831.2:40;NM_000842.4:1
ZCCHC8	NM_017612.5	NM_017612	12.0	NM_017612.5:12
GUCY2C	NM_004963.4	NM_004963	46.0	NM_004963.4:46
EPS8	NM_004447.6	NM_004447	55.0	NM_004447.6:55
SLCO1B3	NM_019844.4	NM_019844	109.0	NM_019844.4:109;NM_019844.3:1;NM_001371097.1:1
TBK1	NM_013254.4	NM_013254	99.0	NM_013254.4:99;NM_013254.3:1
ZIC5	NM_033132.4	NM_033132	7.0	NM_033132.4:7
TRAF3	NM_145725.3	NM_145725	1.3	NM_145725.3:30;NM_003300.4:23
CHD8	NM_001170629.2	NM_001170629	102.5	NM_001170629.2:205;NM_020920.4:2
CCDC198	NM_018168.4	NM_018168	1.0	NM_018168.4:1
PKM	NM_002654.6	NM_002654	8.0	NM_002654.6:8
TMC3	NM_001080532.3	NM_001080532	1.0	NM_001080532.3:1
ALDOA	NM_001365304.1	NM_001365304	2.6	NM_001365304.1:41;NM_184041.4:16;NM_184043.2:8;NM_184041.2:1;NM_001365305.1:1
DNASE1	NM_005223.3	NM_005223	6.0	NM_005223.3:6
MLYCD	NM_012213.3	NM_012213	77.0	NM_012213.3:154;NM_012213.2:2
GSE1	NM_014615.5	NM_014615	6.0	NM_014615.5:6
CYBA	NM_000101.4	NM_000101	87.0	NM_000101.4:87;NM_000101.3:1
ZNF778	NM_182531.4	NM_182531	1.5	NM_182531.4:3;NM_001201407.1:2
TMEM132E	NM_001304438.2	NM_001304438	18.0	NM_001304438.2:18
CACNB1	NM_000723.5	NM_000723	4.0	NM_000723.5:4
TOP2A	NM_001067.4	NM_001067	21.0	NM_001067.4:21
STAT5B	NM_012448.3	NM_012448	1.1	NM_012448.3:48;NM_012448.4:42
C17orf67	NM_001085430.4	NM_001085430	1.0	NM_001085430.4:1
CHRNB1	NM_000747.3	NM_000747	162.0	NM_000747.3:162
SMCHD1	NM_015295.2	NM_015295	6.4	NM_015295.2:299;NM_015295.3:47
AQP4	NM_001650.7	NM_001650	8.0	NM_001650.7:8
TGIF1	NM_003244.3	NM_003244	3.2	NM_003244.3:32;NM_173208.2:10;NM_003244.4:5;NM_173207.4:3;NM_173208.3:3
CYB5A	NM_148923.4	NM_148923	6.0	NM_148923.4:6
JAK3	NM_000215.3	NM_000215	3.3	NM_000215.3:238;NM_000215.4:72
CIC	NM_015125.4	NM_015125	11.2	NM_015125.4:90;NM_015125.5:8;NM_001304815.1:3;NM_001304815.2:1
CEACAM1	NM_001712.5	NM_001712	3.0	NM_001712.5:3
KCNN4	NM_002250.3	NM_002250	8.0	NM_002250.3:8
BCL3	NM_005178.5	NM_005178	4.0	NM_005178.5:4
KPTN	NM_007059.4	NM_007059	46.0	NM_007059.4:46
CARD8	NM_001184900.3	NM_001184900	7.0	NM_001184900.3:7
NUP62	NM_016553.5	NM_016553	29.0	NM_016553.5:29
FIZ1	NM_032836.3	NM_032836	1.0	NM_032836.3:1
HCN2	NM_001194.4	NM_001194	19.0	NM_001194.4:19
DENND1C	NM_024898.4	NM_024898	1.0	NM_024898.4:1
GNAS	NM_000516.6	NM_000516	1.4	NM_000516.6:81;NM_016592.4:57;NM_001309861.2:6;NM_080425.3:4;NM_001077490.2:3;NM_001077488.4:3;NM_001077488.3:1;NM_080426.4:1;NM_001077489.4:1
EEF1A2	NM_001958.4	NM_001958	4.1	NM_001958.4:141;NM_001958.5:34
CLTCL1	NM_007098.4	NM_007098	38.0	NM_007098.4:38
CACNG2	NM_006078.4	NM_006078	8.0	NM_006078.4:8;NM_006078.5:1
CACNA1I	NM_021096.4	NM_021096	19.0	NM_021096.4:19
CYB5R3	NM_000398.7	NM_000398	53.0	NM_000398.7:53
CNGA2	NM_005140.1	NM_005140	15.0	NM_005140.1:15
MAP3K15	NM_001001671.3	NM_001001671	4.0	NM_001001671.3:4
SYN1	NM_006950.3	NM_006950	135.0	NM_006950.3:135;NM_133499.2:1
SYP	NM_003179.2	NM_003179	29.0	NM_003179.2:29
CACNA1F	NM_001256789.3	NM_001256789	181.0	NM_001256789.3:181;NM_005183.2:1
USP27X	NM_001145073.3	NM_001145073	10.0	NM_001145073.3:10
TSPYL2	NM_022117.4	NM_022117	7.0	NM_022117.4:7
ZC4H2	NM_018684.4	NM_018684	48.0	NM_018684.4:48
ZMYM3	NM_201599.3	NM_201599	25.0	NM_201599.3:25
ZDHHC15	NM_144969.3	NM_144969	16.0	NM_144969.3:16
CNNM4	NM_020184.4	NM_020184	122.0	NM_020184.4:122
SON	NM_032195.2	NM_032195	4.5	NM_032195.2:99;NM_001291412.2:22;NM_138927.4:16;NM_138927.3:14
SERPING1	NM_000062.2	NM_000062	1.6	NM_000062.2:80;NM_000062.3:50;NM_001032295.2:2
GJA8	NM_005267.5	NM_005267	36.0	NM_005267.5:72;NM_005267.4:2
CRYGA	NM_014617.4	NM_014617	2.0	NM_014617.4:2
NECTIN3	NM_015480.3	NM_015480	1.0	NM_015480.3:1
BFSP2	NM_003571.4	NM_003571	48.0	NM_003571.4:48
CRYGS	NM_017541.4	NM_017541	8.0	NM_017541.4:8
FYCO1	NM_024513.4	NM_024513	244.0	NM_024513.4:244
MIP	NM_012064.4	NM_012064	63.0	NM_012064.4:63
GJA3	NM_021954.4	NM_021954	139.0	NM_021954.4:139
CRYAA	NM_000394.4	NM_000394	47.0	NM_000394.4:47
CRYBB2	NM_000496.3	NM_000496	21.0	NM_000496.3:21
HGSNAT	NM_152419.3	NM_152419	263.0	NM_152419.3:263;NM_152419.2:1
RTEL1	NM_001283009.2	NM_001283009	1.4	NM_001283009.2:220;NM_032957.4:157;NM_001283009.1:88;NM_016434.3:45;NM_003823.4:22;NM_001283010.1:5
ADGRG2	NM_001079858.3	NM_001079858	15.0	NM_001079858.3:15
RHD	NM_016124.4	NM_016124	19.0	NM_016124.4:19;NM_020485.5:1
SQSTM1	NM_003900.5	NM_003900	202.0	NM_003900.5:202;NM_001142298.2:1;NM_003900.4:1
SNAP25	NM_130811.3	NM_130811	1.0	NM_130811.3:10;NM_130811.4:10;NM_003081.4:8
PLAG1	NM_002655.3	NM_002655	2.0	NM_002655.3:2
HMGA2	NM_003483.4	NM_003483	4.5	NM_003483.4:9;NM_003483.6:2
SLC25A4	NM_001151.4	NM_001151	116.0	NM_001151.4:116;NM_001151.3:1
MVD	NM_002461.3	NM_002461	5.0	NM_002461.3:5
PMVK	NM_006556.4	NM_006556	3.0	NM_006556.4:3
WNT10B	NM_003394.4	NM_003394	20.0	NM_003394.4:20
TOR1AIP1	NM_001267578.1	NM_001267578	8.5	NM_001267578.1:93;NM_015602.3:11
PHKG2	NM_000294.3	NM_000294	21.0	NM_000294.3:84;NM_001172432.1:4
DGUOK	NM_080916.3	NM_080916	35.3	NM_080916.3:106;NM_080916.2:3;NM_080918.3:1
SIN3A	NM_001145358.2	NM_001145358	80.0	NM_001145358.2:80;NM_001145357.1:1
TRIO	NM_007118.4	NM_007118	169.0	NM_007118.4:169;NM_007118.3:1
RLIM	NM_016120.4	NM_016120	26.0	NM_016120.4:26
SCARB1	NM_005505.5	NM_005505	8.0	NM_005505.5:8
EDARADD	NM_145861.3	NM_145861	1.8	NM_145861.3:52;NM_145861.4:29;NM_080738.4:10
GUF1	NM_021927.3	NM_021927	20.0	NM_021927.3:20
CDC45	NM_003504.5	NM_003504	1.2	NM_003504.5:16;NM_001178010.2:13;NM_001178011.2:1
PRDM12	NM_021619.3	NM_021619	41.0	NM_021619.3:41
GANAB	NM_198334.3	NM_198334	36.0	NM_198334.3:36
SLC5A2	NM_003041.4	NM_003041	84.0	NM_003041.4:84;NM_003041.3:1
VAC14	NM_018052.5	NM_018052	39.0	NM_018052.5:39
AP3D1	NM_001261826.3	NM_001261826	64.0	NM_001261826.3:64
NAXE	NM_144772.3	NM_144772	17.0	NM_144772.3:17
SEC61A1	NM_013336.4	NM_013336	9.0	NM_013336.4:9
PLEKHM2	NM_015164.4	NM_015164	157.0	NM_015164.4:157
CCDC88A	NM_001365480.1	NM_001365480	39.0	NM_001365480.1:39
TENM3	NM_001080477.4	NM_001080477	71.0	NM_001080477.4:71
FARS2	NM_006567.5	NM_006567	144.0	NM_006567.5:144
MOCOS	NM_017947.4	NM_017947	54.0	NM_017947.4:54
BHLHA9	NM_001164405.1	NM_001164405	10.0	NM_001164405.1:10
PUS3	NM_031307.4	NM_031307	51.0	NM_031307.4:51
MST1R	NM_002447.4	NM_002447	14.0	NM_002447.4:14
TXNL4A	NM_006701.5	NM_006701	6.0	NM_006701.5:6
NUS1	NM_138459.5	NM_138459	19.0	NM_138459.5:19
CTNS	NM_004937.3	NM_004937	21.9	NM_004937.3:285;NM_001031681.2:13;NM_080704.4:1
CWF19L1	NM_018294.6	NM_018294	34.0	NM_018294.6:34
DYNC2LI1	NM_016008.4	NM_016008	29.0	NM_016008.4:29
ERBB3	NM_001982.4	NM_001982	1.9	NM_001982.4:21;NM_001982.3:11;NM_001005915.1:4
ORC6	NM_014321.4	NM_014321	60.0	NM_014321.4:60;NM_018206.6:1
BCL11A	NM_022893.4	NM_022893	48.0	NM_022893.4:48
IFT52	NM_016004.5	NM_016004	21.0	NM_016004.5:21
KLF1	NM_006563.4	NM_006563	2.5	NM_006563.4:40;NM_006563.5:16
AIP	NM_003977.4	NM_003977	116.0	NM_003977.4:232;NM_003977.3:2
IARS1	NM_002161.6	NM_002161	18.0	NM_002161.6:54;NM_002161.5:3
DNAJB13	NM_153614.3	NM_153614	14.0	NM_153614.3:14
INS	NM_000207.3	NM_000207	18.0	NM_000207.3:72;NM_000207.2:4
GNB5	NM_016194.4	NM_016194	22.0	NM_016194.4:22
HSPB7	NM_014424.4	NM_014424	4.0	NM_014424.4:4
FAM71A	NM_153606.4	NM_153606	5.0	NM_153606.4:5
BSN	NM_003458.4	NM_003458	18.0	NM_003458.4:18
SIM1	NM_005068.3	NM_005068	1.3	NM_005068.3:53;NM_005068.2:42
ADAMTS8	NM_007037.6	NM_007037	1.0	NM_007037.6:1
BCDIN3D	NM_181708.3	NM_181708	1.0	NM_181708.3:1
KBTBD7	NM_032138.7	NM_032138	3.0	NM_032138.7:3
PLCB2	NM_004573.3	NM_004573	8.0	NM_004573.3:8
NPIPA5	NM_001277325.2	NM_001277325	1.0	NM_001277325.2:1
MRPL28	NM_006428.5	NM_006428	3.0	NM_006428.5:3
CDH11	NM_001797.4	NM_001797	12.0	NM_001797.4:12
AMH	NM_000479.5	NM_000479	25.0	NM_000479.5:25
ZNF787	NM_001002836.4	NM_001002836	1.0	NM_001002836.4:1
INTS6L	NM_182540.6	NM_182540	1.0	NM_182540.6:1
OTULIN	NM_138348.6	NM_138348	11.0	NM_138348.6:11
TTC25	NM_031421.5	NM_031421	4.0	NM_031421.5:4
RNF43	NM_017763.6	NM_017763	9.0	NM_017763.6:18;NM_017763.5:2;NM_001305545.1:1
FAM135A	NM_001105531.2	NM_001105531	1.0	NM_001105531.2:1
EGFR	NM_005228.5	NM_005228	100.5	NM_005228.5:402;NM_001346897.2:4
TRAF3IP1	NM_015650.4	NM_015650	60.0	NM_015650.4:60
IMPDH1	NM_000883.4	NM_000883	151.0	NM_000883.4:151;NR_148338.1:1
UROD	NM_000374.5	NM_000374	11.5	NM_000374.5:46;NM_000374.4:4
POU1F1	NM_000306.4	NM_000306	48.0	NM_000306.4:48
MAPKAPK3	NM_001243925.2	NM_001243925	5.0	NM_001243925.2:5
KY	NM_178554.6	NM_178554	22.0	NM_178554.6:22
PARD3	NM_001184785.2	NM_001184785	17.0	NM_001184785.2:17
ELMO2	NM_133171.5	NM_133171	10.0	NM_133171.5:10
SERPINB8	NM_002640.4	NM_002640	4.0	NM_002640.4:4
JAKMIP1	NM_001099433.2	NM_001099433	17.0	NM_001099433.2:17
FGFR2	NM_000141.5	NM_000141	4.9	NM_000141.5:236;NM_022970.3:48
HSD17B10	NM_001037811.2	NM_001037811	3.5	NM_001037811.2:21;NM_004493.3:6
FIBP	NM_004214.5	NM_004214	20.0	NM_004214.5:20
